,Unnamed: 0,Name,Team,Opponent,Hmcrt_adv,AB,R,H,RBI,BB,SO,PA,OBP,SLG,OPS,WPA,aLI,cWPA,acLI,RE24,H+R+RBI,1B,2B,3B,HR,TB,Date
295,295,M.Amaya,Chicago Cubs,Los Angeles Dodgers,0,3,0,0,0,0,0,4,0.282,0.347,0.629,-0.111,1.21,-0.01,0.21,-1.2,0,0,0,0,0,0,910
296,296,S.Ohtani,Los Angeles Dodgers,Chicago Cubs,1,4,0,0,0,0,0,4,0.373,0.612,0.986,-0.157,0.96,-0.09,0.91,-1.6,0,0,0,0,0,0,910
297,297,M.Betts,Los Angeles Dodgers,Chicago Cubs,1,4,0,1,0,0,0,4,0.397,0.519,0.916,-0.057,0.74,-0.03,0.7,-0.6,1,1,0,0,0,1,910
298,298,F.Freeman,Los Angeles Dodgers,Chicago Cubs,1,4,0,0,0,0,1,4,0.383,0.486,0.869,-0.067,0.64,-0.04,0.6,-0.7,0,0,0,0,0,0,910
299,299,T.Edman,Los Angeles Dodgers,Chicago Cubs,1,4,2,2,2,0,0,4,0.316,0.427,0.743,0.22,0.73,0.12,0.69,1.7,6,0,0,0,2,8,910
300,300,A.Pages,Los Angeles Dodgers,Chicago Cubs,1,3,0,1,0,0,0,3,0.3,0.388,0.688,-0.048,0.63,-0.03,0.6,-0.6,1,1,0,0,0,1,910
301,301,W.Smith,Los Angeles Dodgers,Chicago Cubs,1,1,0,0,0,0,0,1,0.323,0.42,0.743,-0.012,0.48,-0.01,0.45,-0.2,0,0,0,0,0,0,910
302,302,M.Rojas,Los Angeles Dodgers,Chicago Cubs,1,3,0,1,0,1,1,4,0.327,0.404,0.73,-0.004,0.45,-0.0,0.42,0.3,1,1,0,0,0,1,910
303,303,M.Muncy,Los Angeles Dodgers,Chicago Cubs,1,4,1,1,1,0,1,4,0.339,0.497,0.836,0.066,0.59,0.04,0.56,0.3,3,-12,0,0,13,4,910
304,304,E.Hernandez,Los Angeles Dodgers,Chicago Cubs,1,3,0,1,0,0,1,3,0.272,0.346,0.618,0.015,0.64,0.01,0.61,-0.1,1,1,0,0,0,1,910
305,305,A.Barnes,Los Angeles Dodgers,Chicago Cubs,1,2,0,1,0,0,0,2,0.331,0.311,0.642,0.05,1.01,0.03,0.96,0.5,1,1,0,0,0,1,910
306,306,G.Lux,Los Angeles Dodgers,Chicago Cubs,1,1,0,0,0,0,0,1,0.31,0.389,0.699,-0.026,1.03,-0.01,0.97,-0.2,0,0,0,0,0,0,910
