,Unnamed: 0,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
17,17,C.Schmitt o0.5 RBI,Thespinzone,200,0.13,0.39,San Francisco Giants,C.Schmitt,Arizona Diamondbacks,0.0,0.26,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
18,18,C.Schmitt o0.5 RBI,Thespinzone,200,0.12,0.36,San Francisco Giants,C.Schmitt,Arizona Diamondbacks,0.0,0.24,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
19,19,N.Pratto o0.5 RBI,Thespinzone,220,0.06,0.192,Kansas City Royals,N.Pratto,Chicago White Sox,1.0,0.132,N,0.3333333333333333,0,0.6,1,0.4,0
20,20,J.Bleday o0.5 Runs Scored,Thespinzone,170,0.08,0.216,Oakland Athletics,J.Bleday,Texas Rangers,1.0,0.136,N,0.5555555555555556,1,0.4,0,0.5555555555555556,1
21,21,K.Senga o5.5 strikeouts,Chris Landers,100,1.0,2.0,New York Mets,K.Senga,Cincinnati Reds,0.0,1.0,Y,0.7142857142857143,1,0.6,1,0.7142857142857143,1
22,22,V.Pasquantino o1.5 total bases,Chris Landers,105,1.0,2.05,Kansas City Royals,V.Pasquantino,Chicago White Sox,1.0,1.0499999999999998,N,0.4358974358974359,0,0.4,0,0.4,0
23,23,T.Henry u4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Arizona Diamondbacks,T.Henry,San Francisco Giants,1.0,0.9090909090909088,Y,1.0,1,1.0,1,1.0,1
0,0,D.Jansen o0.5 HR,NicholaskMartin,550,0.25,1.625,Toronto Blue Jays,D.Jansen,Kansas City Royals,0.0,1.375,N,0.0,0,0.0,0,0.0,0
1,1,M.Chapman o1.5 Total Bases,charliedisturco,100,0.5,1.0,Toronto Blue Jays,M.Chapman,Kansas City Royals,0.0,0.5,N,0.5714285714285714,1,0.6,1,0.5714285714285714,1
2,2,D.Varsho o0.5 RBI,NicholaskMartin,170,0.85,2.295,Toronto Blue Jays,D.Varsho,Kansas City Royals,0.0,1.4449999999999998,Y,0.4285714285714285,0,0.4,0,0.4285714285714285,0
3,3,M.Chapman o0.5 RBI,NicholaskMartin,135,0.47,1.1045,Toronto Blue Jays,M.Chapman,Kansas City Royals,0.0,0.6345000000000001,Y,0.7142857142857143,1,0.8,1,0.7142857142857143,1
4,4,M.Chapman o0.5 HR,_Collin1,474,0.5,2.87,Toronto Blue Jays,M.Chapman,Kansas City Royals,0.0,2.37,N,0.0,0,0.0,0,0.0,0
5,5,C.Sale o5.5 Ks,JoeDellera,-125,0.2,0.36,Boston Red Sox,C.Sale,Detroit Tigers,0.0,0.1599999999999999,Y,1.0,1,1.0,1,1.0,1
6,6,A.Riley o1.5 Total Bases,NicholaskMartin,145,0.5,1.225,Atlanta Braves,A.Riley,San Diego Padres,1.0,0.7250000000000001,N,0.2857142857142857,0,0.4,0,0.2857142857142857,0
7,7,A.Riley o0.5 RBI,NicholaskMartin,170,0.85,2.295,Atlanta Braves,A.Riley,San Diego Padres,1.0,1.4449999999999998,Y,0.7142857142857143,1,0.8,1,0.7142857142857143,1
8,8,D.May o4.5 Ks,The_Oddsmaker,-148,1.0,1.6756756756756757,Los Angeles Dodgers,D.May,Arizona Diamondbacks,0.0,0.6756756756756757,Y,0.5,0,0.5,0,0.5,0
9,9,F.Freeman o1.5 Total Bases,_Collin1,-119,0.5,0.9201680672268908,Los Angeles Dodgers,F.Freeman,Arizona Diamondbacks,0.0,0.4201680672268908,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
10,10,M.Kelly o4.5 Ks,PropBetGuy,-104,1.04,2.04,Arizona Diamondbacks,M.Kelly,Los Angeles Dodgers,1.0,1.0,N,0.0,0,0.0,0,0.0,0
11,11,C.Blackmon o0.5 hits,Teddy Ricketson,-235,1.0,1.425531914893617,Colorado Rockies,C.Blackmon,Washington Nationals,1.0,0.4255319148936169,N,0.5714285714285714,1,0.4,0,0.5714285714285714,1
12,12,D.May u5.5 strikeouts,Teddy Ricketson,-180,1.0,1.5555555555555556,Los Angeles Dodgers,D.May,Arizona Diamondbacks,0.0,0.5555555555555556,Y,1.0,1,1.0,1,1.0,1
13,13,D.May u5.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Los Angeles Dodgers,D.May,Arizona Diamondbacks,0.0,0.9090909090909088,N,0.5,0,0.5,0,0.5,0
0,0,P.Alonso o0.5 RBI,Thespinzone,180,0.15,0.42,New York Mets,P.Alonso,Miami Marlins,0.0,0.27,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
1,1,P.Alonso o0.5 HR,GDAWG5000,575,0.1,0.675,New York Mets,P.Alonso,Miami Marlins,0.0,0.5750000000000001,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
2,2,L.Giolito u5.5 Hits Allowed,The_Oddsmaker,-140,1.0,1.7142857142857144,Chicago White Sox,L.Giolito,Houston Astros,0.0,0.7142857142857144,Y,1.0,1,1.0,1,1.0,1
3,3,A.Bregman o0.5 HR,GDAWG5000,500,0.1,0.6000000000000001,Houston Astros,A.Bregman,Chicago White Sox,1.0,0.5000000000000001,N,0.0,0,0.0,0,0.0,0
4,4,B.Woodruff u6.5 Ks,OverUnder985,-110,1.1,2.1,Milwaukee Brewers,B.Woodruff,Chicago Cubs,0.0,1.0,N,0.0,0,0.0,0,0.0,0
5,5,C.Sale u5.5 Hits Allowed,The_Oddsmaker,-160,1.6,2.6,Boston Red Sox,C.Sale,Baltimore Orioles,1.0,1.0,N,0.0,0,0.0,0,0.0,0
6,6,A.Verdugo o0.5 HR,GDAWG5000,1060,1.06,12.296,Boston Red Sox,A.Verdugo,Baltimore Orioles,1.0,11.236,Y,0.5,0,0.5,0,0.5,0
7,7,P.Goldschmidt o1.5 Total Bases,NicholaskMartin,145,0.73,1.7885,St. Louis Cardinals,P.Goldschmidt,Toronto Blue Jays,1.0,1.0585,Y,1.0,1,1.0,1,1.0,1
8,8,G.Springer o0.5 HR,GDAWG5000,600,0.1,0.7000000000000001,Toronto Blue Jays,G.Springer,St. Louis Cardinals,0.0,0.6000000000000001,N,0.0,0,0.0,0,0.0,0
9,9,A.Rizzo o0.5 HR,GDAWG5000,550,0.1,0.65,New York Yankees,A.Rizzo,San Francisco Giants,1.0,0.55,N,0.0,0,0.0,0,0.0,0
10,10,N.Eovaldi o5.5 Ks,JoeDellera,-110,0.23,0.4390909090909091,Texas Rangers,N.Eovaldi,Philadelphia Phillies,1.0,0.209090909090909,Y,1.0,1,1.0,1,1.0,1
11,11,B.Buxton o0.5 HR,GDAWG5000,475,0.1,0.5750000000000001,Minnesota Twins,B.Buxton,Kansas City Royals,0.0,0.4750000000000001,N,0.0,0,0.0,0,0.0,0
12,12,M.Carpenter o0.5 RBI,Thespinzone,195,0.18,0.531,San Diego Padres,M.Carpenter,Colorado Rockies,1.0,0.351,Y,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
13,13,O.Albies o1.5 total bases,Henry Palattella,115,1.0,2.15,Atlanta Braves,O.Albies,Washington Nationals,0.0,1.15,N,0.0,0,0.0,0,0.0,0
14,14,S.Kwan o1.5 hits + runs + rbis,Henry Palattella,-120,1.0,1.8333333333333333,Cleveland Guardians,S.Kwan,Seattle Mariners,0.0,0.8333333333333333,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
15,15,N.Lodolo u7.5 strikeouts,Henry Palattella,-125,1.0,1.8,Cincinnati Reds,N.Lodolo,Pittsburgh Pirates,1.0,0.8,N,0.0,0,0.0,0,0.0,0
0,0,J.Kelenic o0.5 RBI,NicholaskMartin,145,0.5,1.225,Seattle Mariners,J.Kelenic,Boston Red Sox,0.0,0.7250000000000001,N,0.45,0,0.6,1,0.5,0
1,1,R.Devers o0.5 RBI,Thespinzone,107,0.08,0.1656,Boston Red Sox,R.Devers,Seattle Mariners,1.0,0.0856,N,0.5238095238095238,1,0.8,1,0.6,1
2,2,J.Kelenic o1.5 Total Bases,NicholaskMartin,135,0.5,1.175,Seattle Mariners,J.Kelenic,Boston Red Sox,0.0,0.675,N,0.475,0,0.4,0,0.5,0
3,3,M.Yoshida o0.5 Runs Scored,Thespinzone,-110,0.07,0.1336363636363636,Boston Red Sox,M.Yoshida,Seattle Mariners,1.0,0.0636363636363636,Y,0.5142857142857142,1,0.4,0,0.5,0
4,4,J.Duran o0.5 Runs Scored,Thespinzone,125,0.09,0.2024999999999999,Boston Red Sox,J.Duran,Seattle Mariners,1.0,0.1124999999999999,Y,0.4074074074074074,0,0.4,0,0.4,0
5,5,A.Verdugo o0.5 Runs Scored,Thespinzone,-107,0.07,0.1354205607476635,Boston Red Sox,A.Verdugo,Seattle Mariners,1.0,0.0654205607476635,Y,0.6666666666666666,1,0.8,1,0.7,1
6,6,J.Kelenic o1.5 Total Bases,cowhitchurch,110,1.0,2.1,Seattle Mariners,J.Kelenic,Boston Red Sox,0.0,1.1,N,0.475,0,0.4,0,0.5,0
7,7,J.Kelenic o0.5 HR,cowhitchurch,400,0.25,1.25,Seattle Mariners,J.Kelenic,Boston Red Sox,0.0,1.0,N,0.15,0,0.0,0,0.0,0
8,8,Y.Alvarez o0.5 RBI,Thespinzone,138,0.1,0.238,Houston Astros,Y.Alvarez,Chicago Cubs,1.0,0.1379999999999999,Y,0.5833333333333334,1,0.6,1,0.7,1
9,9,C.Morel o0.5 RBI,Thespinzone,250,0.08,0.28,Chicago Cubs,C.Morel,Houston Astros,0.0,0.2,N,0.7142857142857143,1,0.6,1,0.7142857142857143,1
10,10,C.Javier u7.5 Ks,SBK5065,-126,0.5,0.8968253968253967,Houston Astros,C.Javier,Chicago Cubs,1.0,0.3968253968253967,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
11,11,C.Javier u7.5 Ks,The_Oddsmaker,-126,1.02,1.829523809523809,Houston Astros,C.Javier,Chicago Cubs,1.0,0.8095238095238091,Y,0.6666666666666666,1,0.4,0,0.6666666666666666,1
12,12,B.Rooker o0.5 RBI,Thespinzone,163,0.12,0.3156,Oakland Athletics,B.Rooker,Arizona Diamondbacks,1.0,0.1956,Y,0.3513513513513513,0,0.4,0,0.2,0
13,13,E.Rivera o0.5 Runs Scored,Thespinzone,100,0.08,0.16,Arizona Diamondbacks,E.Rivera,Oakland Athletics,0.0,0.08,Y,0.5,0,0.4,0,0.5,0
14,14,B.Rooker o1.5 Total Bases,charliedisturco,135,0.68,1.598,Oakland Athletics,B.Rooker,Arizona Diamondbacks,1.0,0.918,Y,0.3783783783783784,0,0.4,0,0.3,0
15,15,C.Walker o1.5 Total Bases,cowhitchurch,112,0.56,1.1872000000000005,Arizona Diamondbacks,C.Walker,Oakland Athletics,0.0,0.6272000000000004,N,0.375,0,0.0,0,0.1,0
16,16,C.Walker o0.5 HR,cowhitchurch,380,0.76,3.648,Arizona Diamondbacks,C.Walker,Oakland Athletics,0.0,2.888,Y,0.2,0,0.2,0,0.3,0
17,17,J.Delay o0.5 Runs Scored,Thespinzone,195,0.06,0.177,Pittsburgh Pirates,J.Delay,Detroit Tigers,0.0,0.1169999999999999,N,0.1904761904761904,0,0.0,0,0.1,0
18,18,J.Lowe o0.5 RBI,Thespinzone,230,0.08,0.264,Tampa Bay Rays,J.Lowe,New York Mets,0.0,0.184,N,0.4705882352941176,0,0.4,0,0.3,0
19,19,D.Kremer o4.5 Ks,NicholaskMartin,100,0.5,1.0,Baltimore Orioles,D.Kremer,Los Angeles Angels,1.0,0.5,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
20,20,A.Hays o0.5 Runs Scored,Thespinzone,115,0.08,0.172,Baltimore Orioles,A.Hays,Los Angeles Angels,1.0,0.0919999999999999,N,0.3513513513513513,0,0.2,0,0.3,0
21,21,S.Ohtani o1.5 Total Bases,charliedisturco,-105,0.53,1.0347619047619048,Los Angeles Angels,S.Ohtani,Baltimore Orioles,0.0,0.5047619047619047,N,0.5121951219512195,1,0.4,0,0.5,0
22,22,L.Lynn u6.5 Ks,The_Oddsmaker,-144,1.44,2.44,Chicago White Sox,L.Lynn,Cleveland Guardians,1.0,1.0,N,0.4444444444444444,0,0.4,0,0.4444444444444444,0
23,23,L.Lynn o2.5 Earned Runs,PropBetGuy,115,1.0,2.15,Chicago White Sox,L.Lynn,Cleveland Guardians,1.0,1.15,N,0.7777777777777778,1,0.8,1,0.7777777777777778,1
24,24,M.Yastrzemski o0.5 Runs Scored,Thespinzone,195,0.08,0.236,San Francisco Giants,M.Yastrzemski,Philadelphia Phillies,1.0,0.1559999999999999,N,0.4615384615384615,0,0.4,0,0.4,0
25,25,C.Schmitt o0.5 Runs Scored,Thespinzone,240,0.18,0.612,San Francisco Giants,C.Schmitt,Philadelphia Phillies,1.0,0.432,Y,0.5,0,0.2,0,0.5,0
26,26,J.Gray o4.5 Ks,The_Oddsmaker,-130,1.0,1.7692307692307692,Washington Nationals,J.Gray,Miami Marlins,0.0,0.7692307692307692,Y,0.5555555555555556,1,0.8,1,0.5555555555555556,1
27,27,J.Bauers o0.5 RBI,Thespinzone,220,0.05,0.16,New York Yankees,J.Bauers,Toronto Blue Jays,0.0,0.11,N,0.1538461538461538,0,0.0,0,0.1,0
28,28,J.Bauers o0.5 Runs Scored,Thespinzone,160,0.05,0.13,New York Yankees,J.Bauers,Toronto Blue Jays,0.0,0.08,N,0.4615384615384615,0,0.8,1,0.5,0
29,29,L.Nootbaar o0.5 RBI,Thespinzone,250,0.07,0.245,St. Louis Cardinals,L.Nootbaar,Milwaukee Brewers,1.0,0.175,N,0.3448275862068966,0,0.2,0,0.4,0
30,30,J.Soto o0.5 RBI,NicholaskMartin,175,0.5,1.375,San Diego Padres,J.Soto,Kansas City Royals,1.0,0.875,N,0.3255813953488372,0,0.2,0,0.3,0
31,31,J.Soto o1.5 Total Bases,NicholaskMartin,140,1.05,2.52,San Diego Padres,J.Soto,Kansas City Royals,1.0,1.47,Y,0.2325581395348837,0,0.4,0,0.4,0
32,32,J.Jung o0.5 Runs Scored,Thespinzone,112,0.08,0.1696,Texas Rangers,J.Jung,Atlanta Braves,1.0,0.0896,N,0.45,0,0.4,0,0.4,0
33,33,J.Heim o0.5 RBI,Thespinzone,150,0.11,0.275,Texas Rangers,J.Heim,Atlanta Braves,1.0,0.165,Y,0.5,0,0.6,1,0.6,1
34,34,C.Kershaw u1.5 earned runs,Chris Landers,-110,1.0,1.9090909090909087,Los Angeles Dodgers,C.Kershaw,Minnesota Twins,1.0,0.9090909090909088,N,0.5555555555555556,1,0.6,1,0.5555555555555556,1
35,35,K.Gausman o6.5 strikeouts,Chris Landers,-125,1.0,1.8,Toronto Blue Jays,K.Gausman,New York Yankees,1.0,0.8,Y,0.7777777777777778,1,0.8,1,0.7777777777777778,1
36,36,M.Semien o1.5 total bases,Chris Landers,110,1.0,2.1,Texas Rangers,M.Semien,Atlanta Braves,1.0,1.1,N,0.5238095238095238,1,0.2,0,0.5,0
37,37,R.Grichuk o1.5 total bases,Colby Conway,-110,1.0,1.9090909090909087,Colorado Rockies,R.Grichuk,Cincinnati Reds,1.0,0.9090909090909088,N,0.5384615384615384,1,0.6,1,0.5,0
0,0,J.Heim o0.5 RBI,Thespinzone,148,0.1,0.248,Texas Rangers,J.Heim,Los Angeles Angels,1.0,0.148,N,0.4464285714285714,0,0.0,0,0.3,0
1,1,C.Seager o0.5 RBI,Thespinzone,140,0.15,0.36,Texas Rangers,C.Seager,Los Angeles Angels,1.0,0.21,N,0.5,0,0.4,0,0.5,0
2,2,J.Jung o1.5 Total Bases,charliedisturco,115,0.58,1.247,Texas Rangers,J.Jung,Los Angeles Angels,1.0,0.6669999999999999,Y,0.4677419354838709,0,0.6,1,0.5,0
3,3,J.Jung o0.5 HR,charliedisturco,390,0.1,0.49,Texas Rangers,J.Jung,Los Angeles Angels,1.0,0.39,N,0.1290322580645161,0,0.2,0,0.1,0
4,4,J.Heim o0.5 RBI,PropBetGuy,145,1.0,2.45,Texas Rangers,J.Heim,Los Angeles Angels,1.0,1.4500000000000002,N,0.4464285714285714,0,0.0,0,0.3,0
5,5,J.Heim o1.5 Total Bases,PropBetGuy,115,1.15,2.4725,Texas Rangers,J.Heim,Los Angeles Angels,1.0,1.3224999999999998,Y,0.4821428571428571,0,0.4,0,0.4,0
6,6,M.Haniger o0.5 Runs Scored,Thespinzone,112,0.1,0.212,San Francisco Giants,M.Haniger,St. Louis Cardinals,0.0,0.112,N,0.358974358974359,0,0.4,0,0.3,0
7,7,C.Schmitt o0.5 RBI,Thespinzone,185,0.08,0.228,San Francisco Giants,C.Schmitt,St. Louis Cardinals,0.0,0.148,N,0.4,0,0.2,0,0.2,0
8,8,W.Flores o0.5 RBI,Thespinzone,165,0.1,0.265,San Francisco Giants,W.Flores,St. Louis Cardinals,0.0,0.165,N,0.3,0,0.2,0,0.4,0
9,9,A.Slater o0.5 RBI,Thespinzone,260,0.1,0.36,San Francisco Giants,A.Slater,St. Louis Cardinals,0.0,0.26,N,0.2777777777777778,0,0.2,0,0.3,0
10,10,T.Turner o1.5 Total Bases,NicholaskMartin,102,1.0,2.02,Philadelphia Phillies,T.Turner,Arizona Diamondbacks,0.0,1.02,N,0.4615384615384615,0,0.4,0,0.5,0
11,11,C.Walker o0.5 Total Bases,NicholaskMartin,135,0.5,1.175,Arizona Diamondbacks,C.Walker,Philadelphia Phillies,1.0,0.675,N,0.5161290322580645,1,0.6,1,0.7,1
12,12,T.Turner o1.5 Total Bases,charliedisturco,100,0.5,1.0,Philadelphia Phillies,T.Turner,Arizona Diamondbacks,0.0,0.5,N,0.4615384615384615,0,0.4,0,0.5,0
13,13,T.Turner o0.5 HR,charliedisturco,480,0.1,0.58,Philadelphia Phillies,T.Turner,Arizona Diamondbacks,0.0,0.48,N,0.0923076923076923,0,0.0,0,0.1,0
14,14,A.Duvall o0.5 RBI,Thespinzone,130,0.11,0.253,Boston Red Sox,A.Duvall,Colorado Rockies,1.0,0.143,N,0.5,0,0.0,0,0.4,0
15,15,A.Duvall o0.5 HR,Thespinzone,370,0.08,0.376,Boston Red Sox,A.Duvall,Colorado Rockies,1.0,0.296,N,0.1666666666666666,0,0.0,0,0.1,0
16,16,R.Devers o0.5 RBI,NicholaskMartin,-105,0.75,1.4642857142857142,Boston Red Sox,R.Devers,Colorado Rockies,1.0,0.7142857142857142,N,0.484375,0,0.4,0,0.4,0
17,17,L.Weaver o4.5 Ks,The_Oddsmaker,-108,1.08,2.08,Cincinnati Reds,L.Weaver,Kansas City Royals,0.0,1.0,N,0.5,0,0.4,0,0.5,0
18,18,M.Olson o0.5 RBI,Thespinzone,125,0.11,0.2475,Atlanta Braves,M.Olson,Detroit Tigers,0.0,0.1375,N,0.4090909090909091,0,0.2,0,0.2,0
19,19,S.Murphy o0.5 RBI,Thespinzone,135,0.11,0.2585,Atlanta Braves,S.Murphy,Detroit Tigers,0.0,0.1485,N,0.3703703703703703,0,0.4,0,0.3,0
20,20,R.Mcmahon u0.5 total bases,Chris Landers,150,1.0,2.5,Colorado Rockies,R.Mcmahon,Boston Red Sox,0.0,,N,0.4848484848484848,0,0.2,0,0.3,0
21,21,C.Seager o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Texas Rangers,C.Seager,Los Angeles Angels,1.0,,N,0.5588235294117647,1,0.4,0,0.6,1
0,0,M.Betts o0.5 HR,charliedisturco,310,0.31,1.271,Los Angeles Dodgers,M.Betts,Cincinnati Reds,0.0,0.961,Y,0.2033898305084746,0,0.4,0,0.3,0
1,1,M.Betts o1.5 Total Bases,charliedisturco,-110,0.5,0.9545454545454546,Los Angeles Dodgers,M.Betts,Cincinnati Reds,0.0,0.4545454545454546,Y,0.4915254237288136,0,0.4,0,0.4,0
2,2,A.Monasterio o0.5 RBI,Thespinzone,290,0.29,1.131,Milwaukee Brewers,A.Monasterio,Baltimore Orioles,1.0,0.841,Y,0.2222222222222222,0,0.4,0,0.2222222222222222,0
3,3,J.Lester o0.5 RBI,Thespinzone,295,0.08,0.316,Baltimore Orioles,J.Lester,Milwaukee Brewers,0.0,0.236,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
4,4,O.Miller o0.5 Runs Scored,Thespinzone,160,0.16,0.416,Milwaukee Brewers,O.Miller,Baltimore Orioles,1.0,0.256,Y,0.3617021276595745,0,0.4,0,0.4,0
5,5,E.Rivera o0.5 RBI,Thespinzone,135,0.14,0.329,Arizona Diamondbacks,E.Rivera,Washington Nationals,0.0,0.189,Y,0.3448275862068966,0,0.4,0,0.4,0
6,6,C.Walker o0.5 HR,Thespinzone,360,0.08,0.368,Arizona Diamondbacks,C.Walker,Washington Nationals,0.0,0.288,N,0.1724137931034483,0,0.0,0,0.1,0
7,7,C.Walker o1.5 Total Bases,NicholaskMartin,-115,0.43,0.8039130434782608,Arizona Diamondbacks,C.Walker,Washington Nationals,0.0,0.3739130434782607,Y,0.3620689655172414,0,0.6,1,0.4,0
8,8,C.Walker o1.5 Total Bases,charliedisturco,-115,0.5,0.934782608695652,Arizona Diamondbacks,C.Walker,Washington Nationals,0.0,0.4347826086956521,Y,0.3620689655172414,0,0.6,1,0.4,0
9,9,C.Walker o0.5 HR,charliedisturco,360,0.1,0.4599999999999999,Arizona Diamondbacks,C.Walker,Washington Nationals,0.0,0.36,N,0.1724137931034483,0,0.0,0,0.1,0
10,10,N.Gorman o0.5 RBI,Thespinzone,170,0.1,0.27,St. Louis Cardinals,N.Gorman,Texas Rangers,0.0,0.17,N,0.4035087719298245,0,0.2,0,0.3,0
11,11,J.Heim o0.5 RBI,Thespinzone,165,0.1,0.265,Texas Rangers,J.Heim,St. Louis Cardinals,1.0,0.165,N,0.4807692307692308,0,0.4,0,0.5,0
12,12,N.Lowe o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Texas Rangers,N.Lowe,St. Louis Cardinals,1.0,0.125,N,0.5245901639344263,1,0.6,1,0.4,0
13,13,C.Seager o0.5 RBI,Thespinzone,170,0.1,0.27,Texas Rangers,C.Seager,St. Louis Cardinals,1.0,0.17,N,0.5,0,0.4,0,0.5,0
14,14,P.Goldschmidt o1.5 Total Bases,charliedisturco,125,0.5,1.125,St. Louis Cardinals,P.Goldschmidt,Texas Rangers,0.0,0.625,N,0.4098360655737705,0,0.2,0,0.3,0
15,15,P.Goldschmidt o0.5 HR,charliedisturco,390,0.1,0.49,St. Louis Cardinals,P.Goldschmidt,Texas Rangers,0.0,0.39,N,0.081967213114754,0,0.0,0,0.0,0
16,16,M.Wacha u5.5 Ks,OldManWhoBets,-145,1.0,1.6896551724137931,San Diego Padres,M.Wacha,Seattle Mariners,1.0,0.6896551724137931,N,0.6666666666666666,1,0.4,0,0.7,1
17,17,S.Murphy o0.5 RBI,Thespinzone,160,0.16,0.416,Atlanta Braves,S.Murphy,New York Mets,1.0,0.256,Y,0.392156862745098,0,0.4,0,0.4,0
18,18,P.Alonso o0.5 HR,NicholaskMartin,390,0.1,0.49,New York Mets,P.Alonso,Atlanta Braves,0.0,0.39,N,0.2580645161290322,0,0.4,0,0.3,0
19,19,P.Alonso o1.5 Total Bases,NicholaskMartin,120,0.75,1.65,New York Mets,P.Alonso,Atlanta Braves,0.0,0.9000000000000001,N,0.4354838709677419,0,0.4,0,0.4,0
20,20,S.Murphy o1.5 Total Bases,charliedisturco,130,0.65,1.495,Atlanta Braves,S.Murphy,New York Mets,1.0,0.8449999999999999,N,0.2745098039215686,0,0.2,0,0.2,0
21,21,S.Murphy o0.5 HR,charliedisturco,450,0.45,2.475,Atlanta Braves,S.Murphy,New York Mets,1.0,2.025,Y,0.1568627450980392,0,0.2,0,0.2,0
22,22,J.Taillon u4.5 Ks,jimsannes,-128,1.1,1.959375,Chicago Cubs,J.Taillon,Los Angeles Angels,0.0,0.859375,N,0.5,0,0.6,1,0.5,0
23,23,R.Castro o0.5 HR,charliedisturco,630,0.63,4.599,Pittsburgh Pirates,R.Castro,Oakland Athletics,1.0,3.969,Y,0.0535714285714285,0,0.2,0,0.1,0
24,24,R.Castro o1.5 Total Bases,charliedisturco,145,0.73,1.7885,Pittsburgh Pirates,R.Castro,Oakland Athletics,1.0,1.0585,Y,0.2678571428571428,0,0.4,0,0.4,0
25,25,J.Delay o0.5 RBI,Thespinzone,225,0.1,0.325,Pittsburgh Pirates,J.Delay,Oakland Athletics,1.0,0.225,N,0.2,0,0.0,0,0.1,0
26,27,C.Joe o0.5 Runs Scored,Thespinzone,105,0.15,0.3074999999999999,Pittsburgh Pirates,C.Joe,Oakland Athletics,1.0,0.1574999999999999,N,0.3962264150943396,0,0.2,0,0.4,0
27,28,C.Bassitt o4.5 Ks,jimsannes,-120,1.0,1.8333333333333333,Toronto Blue Jays,C.Bassitt,Houston Astros,1.0,0.8333333333333335,Y,0.7692307692307693,1,0.8,1,0.8,1
28,29,R.Mcmahon o1.5 total bases,Chris Landers,105,1.0,2.05,Colorado Rockies,R.Mcmahon,San Francisco Giants,1.0,,N,0.3770491803278688,0,0.6,1,0.6,1
0,0,J.Berti o1.5 Total Bases,Thespinzone,-115,0.13,0.2430434782608695,Miami Marlins,J.Berti,Colorado Rockies,0.0,0.1130434782608695,Y,0.1818181818181818,0,0.4,0,0.2,0
1,1,J.Soler o0.5 HR,Thespinzone,225,0.09,0.2925,Miami Marlins,J.Soler,Colorado Rockies,0.0,0.2024999999999999,N,0.1702127659574468,0,0.2,0,0.3,0
2,2,J.Jung o1.5 Total Bases,NicholaskMartin,130,0.65,1.495,Texas Rangers,J.Jung,Pittsburgh Pirates,0.0,0.8450000000000001,Y,0.4222222222222222,0,0.8,1,0.5,0
3,3,J.Heim o0.5 RBI,Thespinzone,155,0.08,0.204,Texas Rangers,J.Heim,Pittsburgh Pirates,0.0,0.1239999999999999,N,0.4634146341463415,0,0.2,0,0.4,0
4,4,J.Jung o0.5 Runs Scored,Thespinzone,128,0.1,0.228,Texas Rangers,J.Jung,Pittsburgh Pirates,0.0,0.128,Y,0.5111111111111111,1,1.0,1,0.7,1
5,5,J.Jung o0.5 HR,charliedisturco,550,0.55,3.575,Texas Rangers,J.Jung,Pittsburgh Pirates,0.0,3.0250000000000004,N,0.1333333333333333,0,0.4,0,0.2,0
6,6,J.Jung o1.5 Total Bases,charliedisturco,125,0.63,1.4175,Texas Rangers,J.Jung,Pittsburgh Pirates,0.0,0.7875,Y,0.4222222222222222,0,0.8,1,0.5,0
7,7,E.Duran o0.5 HR,Zerillo,630,0.05,0.365,Texas Rangers,E.Duran,Pittsburgh Pirates,0.0,0.315,N,0.15,0,0.2,0,0.2,0
8,8,E.Duran o0.5 HR,charliedisturco,560,0.1,0.66,Texas Rangers,E.Duran,Pittsburgh Pirates,0.0,0.56,N,0.15,0,0.2,0,0.2,0
9,9,E.Duran o1.5 Total Bases,charliedisturco,130,0.5,1.15,Texas Rangers,E.Duran,Pittsburgh Pirates,0.0,0.6499999999999999,N,0.425,0,0.6,1,0.7,1
10,10,T.Bradley o5.5 Ks,Thespinzone,138,0.1,0.238,Tampa Bay Rays,T.Bradley,Toronto Blue Jays,1.0,0.1379999999999999,Y,0.8,1,0.8,1,0.8,1
11,11,J.Lowe o0.5 RBI,Thespinzone,215,0.08,0.252,Tampa Bay Rays,J.Lowe,Toronto Blue Jays,1.0,0.172,N,0.475,0,0.4,0,0.4,0
12,12,A.Benintendi o0.5 Runs Scored,Thespinzone,145,0.11,0.2695,Chicago White Sox,A.Benintendi,Cleveland Guardians,0.0,0.1595,Y,0.4565217391304347,0,0.4,0,0.4,0
